7	3	50	0.01	1e6	0	0	0	0	0
7	51	2	0.01	1e6	0	0	0	0	0
1	51	0	1e6	0	0	0	0	0	0
3	50	51	0.001	0	0	0	0	0	0
7	1	52	0.01	1e6	0	0	0	0	0
7	53	3	0.01	1e6	0	0	0	0	0
7	2	52	0.01	1e6	0	0	0	0	0
7	53	1	0.01	1e6	0	0	0	0	0
7	3	52	0.01	1e6	0	0	0	0	0
7	53	2	0.01	1e6	0	0	0	0	0
1	53	0	1e6	0	0	0	0	0	0
3	52	53	0.001	0	0	0	0	0	0
7	1	54	0.01	1e6	0	0	0	0	0
7	55	3	0.01	1e6	0	0	0	0	0
7	2	54	0.01	1e6	0	0	0	0	0
7	55	1	0.01	1e6	0	0	0	0	0
7	3	54	0.01	1e6	0	0	0	0	0
7	55	2	0.01	1e6	0	0	0	0	0
1	55	0	1e6	0	0	0	0	0	0
3	54	55	0.001	0	0	0	0	0	0
11	56	57	62	71	1	0.01	1e6	0	0
1	57	0	1e6	0	0	0	0	0	0
11	58	59	72	81	2	0.01	1e6	0	0
1	59	0	1e6	0	0	0	0	0	0
11	60	61	82	91	3	0.01	1e6	0	0
1	61	0	1e6	0	0	0	0	0	0
15	62	91	0	0	0	0	0	0	0
1	62	0	1e6	0	0	0	0	0	0
1	63	0	1e6	0	0	0	0	0	0
1	64	0	1e6	0	0	0	0	0	0
1	65	0	1e6	0	0	0	0	0	0
1	66	0	1e6	0	0	0	0	0	0
1	67	0	1e6	0	0	0	0	0	0
1	68	0	1e6	0	0	0	0	0	0
1	69	0	1e6	0	0	0	0	0	0
1	70	0	1e6	0	0	0	0	0	0
1	71	0	1e6	0	0	0	0	0	0
1	72	0	1e6	0	0	0	0	0	0
1	73	0	1e6	0	0	0	0	0	0
1	74	0	1e6	0	0	0	0	0	0
1	75	0	1e6	0	0	0	0	0	0
1	76	0	1e6	0	0	0	0	0	0
1	77	0	1e6	0	0	0	0	0	0
1	78	0	1e6	0	0	0	0	0	0
1	79	0	1e6	0	0	0	0	0	0
1	80	0	1e6	0	0	0	0	0	0
1	81	0	1e6	0	0	0	0	0	0
1	82	0	1e6	0	0	0	0	0	0
1	83	0	1e6	0	0	0	0	0	0
1	84	0	1e6	0	0	0	0	0	0
1	85	0	1e6	0	0	0	0	0	0
1	86	0	1e6	0	0	0	0	0	0
1	87	0	1e6	0	0	0	0	0	0
1	88	0	1e6	0	0	0	0	0	0
1	89	0	1e6	0	0	0	0	0	0
1	90	0	1e6	0	0	0	0	0	0
1	91	0	1e6	0	0	0	0	0	0
1	49	50	0.001	0	0	0	0	0	0
1	51	52	0.001	0	0	0	0	0	0
1	53	54	0.001	0	0	0	0	0	0
1	48	56	0.001	0	0	0	0	0	0
1	55	61	0.001	0	0	0	0	0	0
1	56	58	0.001	0	0	0	0	0	0
1	58	60	0.001	0	0	0	0	0	0
1	59	61	0.001	0	0	0	0	0	0
1	61	63	0.001	0	0	0	0	0	0
1	1	92 	1	0	0	0	0	0	0
1	2	93 	1	0	0	0	0	0	0
1	3	94 	1	0	0	0	0	0	0
1	1	95 	1	0	0	0	0	0	0
1	2	96 	1	0	0	0	0	0	0
1	3	97 	1	0	0	0	0	0	0
1	1	98 	1	0	0	0	0	0	0
1	2	99 	1	0	0	0	0	0	0
1	3	100	1	0	0	0	0	0	0
1	1	101	1	0	0	0	0	0	0
1	2	102	1	0	0	0	0	0	0
1	3	103	1	0	0	0	0	0	0
1	1	104	1	0	0	0	0	0	0
1	2	105	1	0	0	0	0	0	0
1	3	106	1	0	0	0	0	0	0
1	1	107	1	0	0	0	0	0	0
1	2	108	1	0	0	0	0	0	0
1	3	109	1	0	0	0	0	0	0
1	1	110	1	0	0	0	0	0	0
1	2	111	1	0	0	0	0	0	0
1	3	112	1	0	0	0	0	0	0
1	1	113	1	0	0	0	0	0	0
1	2	114	1	0	0	0	0	0	0
1	3	115	1	0	0	0	0	0	0
2	92 	0	0.1	0	0	0	0	0	0
2	93 	0	0.1	0	0	0	0	0	0
2	94 	0	0.1	0	0	0	0	0	0
2	95 	0	0.1	0	0	0	0	0	0
2	96 	0	0.1	0	0	0	0	0	0
2	97 	0	0.1	0	0	0	0	0	0
2	98 	0	0.1	0	0	0	0	0	0
2	99 	0	0.1	0	0	0	0	0	0
2	100	0	0.1	0	0	0	0	0	0
2	101	0	0.1	0	0	0	0	0	0
2	102	0	0.1	0	0	0	0	0	0
2	103	0	0.1	0	0	0	0	0	0
2	104	0	0.1	0	0	0	0	0	0
2	105	0	0.1	0	0	0	0	0	0
2	106	0	0.1	0	0	0	0	0	0
2	107	0	0.1	0	0	0	0	0	0
2	108	0	0.1	0	0	0	0	0	0
2	109	0	0.1	0	0	0	0	0	0
2	110	0	0.1	0	0	0	0	0	0
2	111	0	0.1	0	0	0	0	0	0
2	112	0	0.1	0	0	0	0	0	0
2	113	0	0.1	0	0	0	0	0	0
2	114	0	0.1	0	0	0	0	0	0
2	115	0	0.1	0	0	0	0	0	0
